stationid,startTime,inNums,outNums
1,2015/4/29 0:00:00,0.432202029025261,0.014434632322090583
1,2015/4/29 0:10:00,0.432202029025261,0.014434632322090583
1,2015/4/29 0:20:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 0:30:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 0:40:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 0:50:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 1:00:00,0.432202029025261,0.014434632322090583
1,2015/4/29 1:10:00,0.432202029025261,0.014434632322090583
1,2015/4/29 1:20:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 1:30:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 1:40:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 1:50:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 2:00:00,0.432202029025261,0.014434632322090583
1,2015/4/29 2:10:00,0.432202029025261,0.014434632322090583
1,2015/4/29 2:20:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 2:30:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 2:40:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 2:50:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 3:00:00,0.432202029025261,0.014434632322090583
1,2015/4/29 3:10:00,0.432202029025261,0.014434632322090583
1,2015/4/29 3:20:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 3:30:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 3:40:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 3:50:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 4:00:00,0.432202029025261,0.014434632322090583
1,2015/4/29 4:10:00,0.432202029025261,0.014434632322090583
1,2015/4/29 4:20:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 4:30:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 4:40:00,0.4315518852202097,0.014434632322090583
1,2015/4/29 4:50:00,0.5485930176109179,0.014434632322090583
1,2015/4/29 5:00:00,0.9797903718569164,0.014434632322090583
1,2015/4/29 5:10:00,1.5309511146204127,0.014434632322090583
1,2015/4/29 5:20:00,2.8396210399347095,0.014434632322090583
1,2015/4/29 5:30:00,4.194502318646421,0.01341367379100965
1,2015/4/29 5:40:00,5.039128371406297,0.013180921572464114
1,2015/4/29 5:50:00,5.124474112799875,0.013180921572464114
1,2015/4/29 6:00:00,5.85338562123816,0.013180921572464114
1,2015/4/29 6:10:00,7.81622743287698,0.2748359149716313
1,2015/4/29 6:20:00,9.643074232789994,0.34346452623438967
1,2015/4/29 6:30:00,10.126966625888818,0.3558759558251525
1,2015/4/29 6:40:00,8.215456543714785,0.5206540146323096
1,2015/4/29 6:50:00,19.12223297201671,0.5945421144650848
1,2015/4/29 7:00:00,23.03348118343586,0.9691971286975841
1,2015/4/29 7:10:00,28.667693876822693,0.9766889984117189
1,2015/4/29 7:20:00,26.851448985738173,1.1065174268543085
1,2015/4/29 7:30:00,55.233577295566306,2.0049914547732226
1,2015/4/29 7:40:00,94.22770883377245,2.312771249715415
1,2015/4/29 7:50:00,104.7574308605109,2.280180415501884
1,2015/4/29 8:00:00,108.04945474770315,1.5588937244147547
1,2015/4/29 8:10:00,118.83593766171757,3.830006375959456
1,2015/4/29 8:20:00,98.46724933256093,2.0313629288269683
1,2015/4/29 8:30:00,88.04021974345319,3.342598797462152
1,2015/4/29 8:40:00,62.349815743772744,3.4778629505645506
1,2015/4/29 8:50:00,37.034691750538364,2.843674539101319
1,2015/4/29 9:00:00,38.19263029798778,2.6842780740177767
1,2015/4/29 9:10:00,23.95428084209188,3.6011201776022914
1,2015/4/29 9:20:00,16.658683355907534,2.2101761399637527
1,2015/4/29 9:30:00,8.45619415337128,1.8961278180465644
1,2015/4/29 9:40:00,8.309304292534106,2.1624661252531476
1,2015/4/29 9:50:00,8.725601457204073,1.9907740301383303
1,2015/4/29 10:00:00,9.42503349437498,1.3361857458609867
1,2015/4/29 10:10:00,10.343344653674876,0.8252473840602879
1,2015/4/29 10:20:00,11.222262898595927,1.0035082847731789
1,2015/4/29 10:30:00,11.098831341318169,0.9441445486620562
1,2015/4/29 10:40:00,9.915486101788995,0.9166740208561501
1,2015/4/29 10:50:00,9.098845200739893,0.871338695717486
1,2015/4/29 11:00:00,8.90929068148974,0.9320149649331928
1,2015/4/29 11:10:00,9.01456726174415,0.9620038705602579
1,2015/4/29 11:20:00,8.854364826848109,0.8764042248591544
1,2015/4/29 11:30:00,9.918927206226662,0.9214392657192692
1,2015/4/29 11:40:00,10.706038054938931,0.954072460010361
1,2015/4/29 11:50:00,9.256989357913666,0.9002165661033456
1,2015/4/29 12:00:00,10.478186950945837,0.9353460099236046
1,2015/4/29 12:10:00,7.795438332182945,0.9713919806527788
1,2015/4/29 12:20:00,10.388245168992219,0.9837613369997767
1,2015/4/29 12:30:00,10.836541695739557,0.9929180231482846
1,2015/4/29 12:40:00,9.954651517429907,1.470023031604977
1,2015/4/29 12:50:00,10.030004940053937,1.0180825509259233
1,2015/4/29 13:00:00,9.010234993036251,1.4164393172567769
1,2015/4/29 13:10:00,10.443576411253181,1.1085480587949168
1,2015/4/29 13:20:00,9.146207951426163,1.4621699287077268
1,2015/4/29 13:30:00,10.899405508427847,1.1999881510332358
1,2015/4/29 13:40:00,11.928714357405815,1.1765852409244004
1,2015/4/29 13:50:00,11.149444701644404,1.1085480587949168
1,2015/4/29 14:00:00,9.98510534527744,1.1262979772773976
1,2015/4/29 14:10:00,10.559955711614668,1.2433207948501315
1,2015/4/29 14:20:00,10.585152377017058,0.9210264118072882
1,2015/4/29 14:30:00,9.11568773037803,1.2433207948501315
1,2015/4/29 14:40:00,10.338229052175203,1.1300218901651191
1,2015/4/29 14:50:00,8.344890815453994,1.440517388266564
1,2015/4/29 15:00:00,9.256333996158595,1.4702049452852695
1,2015/4/29 15:10:00,10.312047351123631,1.2436266661701623
1,2015/4/29 15:20:00,9.514366912241524,1.4167451885768076
1,2015/4/29 15:30:00,6.6826584267338935,1.3363152337146158
1,2015/4/29 15:40:00,9.379941950919767,1.9754863562596612
1,2015/4/29 15:50:00,7.778537375297778,1.4617216685203627
1,2015/4/29 16:00:00,9.909403084292034,1.8117187997625275
1,2015/4/29 16:10:00,7.650266062601853,2.146442838543078
1,2015/4/29 16:20:00,9.404930463578362,2.15714515681628
1,2015/4/29 16:30:00,7.887794899898081,2.775127250612442
1,2015/4/29 16:40:00,10.99960839346232,2.2796875936221275
1,2015/4/29 16:50:00,8.832365418547793,2.224539593413789
1,2015/4/29 17:00:00,14.438561542692433,1.3966370759099889
1,2015/4/29 17:10:00,29.28327590232616,1.9544740585276938
1,2015/4/29 17:20:00,22.106266783545703,2.74648451374757
1,2015/4/29 17:30:00,16.764616056219342,3.311625514627542
1,2015/4/29 17:40:00,29.617331146722115,3.964871921645614
1,2015/4/29 17:50:00,28.138671963538012,4.302847580719994
1,2015/4/29 18:00:00,18.358937217242048,5.088011148329086
1,2015/4/29 18:10:00,27.55501489509347,5.262012308065988
1,2015/4/29 18:20:00,20.52076128735909,5.135283985641467
1,2015/4/29 18:30:00,13.205413881288017,4.568739167156652
1,2015/4/29 18:40:00,9.039008138762124,5.954907711615477
1,2015/4/29 18:50:00,8.871513065413392,3.4228615083678773
1,2015/4/29 19:00:00,9.997580180693289,5.307345667121988
1,2015/4/29 19:10:00,10.188692035051481,3.3242207411688964
1,2015/4/29 19:20:00,10.079188259259457,3.5216884533411914
1,2015/4/29 19:30:00,11.952034921527392,2.135860490895221
1,2015/4/29 19:40:00,10.392873267212629,1.8081053194177015
1,2015/4/29 19:50:00,8.41294411710283,1.5882708075033523
1,2015/4/29 20:00:00,9.726481464829773,1.8019999553957726
1,2015/4/29 20:10:00,8.980115395766255,2.297060846368073
1,2015/4/29 20:20:00,9.111542364256001,1.2655637003469735
1,2015/4/29 20:30:00,6.243964112649586,1.6675604096787564
1,2015/4/29 20:40:00,9.745915587999141,1.4929630878562183
1,2015/4/29 20:50:00,11.224365565482312,1.847612536831452
1,2015/4/29 21:00:00,9.581126735631132,1.4589851842495931
1,2015/4/29 21:10:00,9.454337002914745,1.7628726972268338
1,2015/4/29 21:20:00,8.149949635118018,2.40990300587775
1,2015/4/29 21:30:00,8.151429551864414,1.731611590960658
1,2015/4/29 21:40:00,7.943119322669696,1.9054817170498424
1,2015/4/29 21:50:00,6.5786250008692875,1.3083345608683996
1,2015/4/29 22:00:00,5.238238718157553,1.628445085546672
1,2015/4/29 22:10:00,2.2984176026438563,0.9224681244369208
1,2015/4/29 22:20:00,1.4015369229139012,2.328683777714121
1,2015/4/29 22:30:00,1.185758048335707,1.4812720664221086
1,2015/4/29 22:40:00,1.4492240013739888,0.8727233896533796
1,2015/4/29 22:50:00,0.5996473154933688,0.5147431848871793
1,2015/4/29 23:00:00,0.3009822391386796,0.02483559500414426
1,2015/4/29 23:10:00,0.3009822391386796,0.02483559500414426
1,2015/4/29 23:20:00,0.30531430735658266,0.02483559500414426
1,2015/4/29 23:30:00,0.30531430735658266,0.02483559500414426
1,2015/4/29 23:40:00,0.30531430735658266,0.02483559500414426
1,2015/4/29 23:50:00,0.30531430735658266,0.02483559500414426
2,2015/4/29 0:00:00,0.432202029025261,0.014434632322090583
2,2015/4/29 0:10:00,0.432202029025261,0.014434632322090583
2,2015/4/29 0:20:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 0:30:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 0:40:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 0:50:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 1:00:00,0.432202029025261,0.014434632322090583
2,2015/4/29 1:10:00,0.432202029025261,0.014434632322090583
2,2015/4/29 1:20:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 1:30:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 1:40:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 1:50:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 2:00:00,0.432202029025261,0.014434632322090583
2,2015/4/29 2:10:00,0.432202029025261,0.014434632322090583
2,2015/4/29 2:20:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 2:30:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 2:40:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 2:50:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 3:00:00,0.432202029025261,0.014434632322090583
2,2015/4/29 3:10:00,0.432202029025261,0.014434632322090583
2,2015/4/29 3:20:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 3:30:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 3:40:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 3:50:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 4:00:00,0.432202029025261,0.014434632322090583
2,2015/4/29 4:10:00,0.432202029025261,0.014434632322090583
2,2015/4/29 4:20:00,0.4315518852202097,0.014434632322090583
2,2015/4/29 4:30:00,0.4315518852202097,0.014434632322090583
