stationid,startTime,inNums,outNums
1,2015/4/29 5:00:00,0.257959528837032,0.024568774507213748
1,2015/4/29 5:10:00,0.8718461681065766,0.024568774507213748
1,2015/4/29 5:20:00,3.2736662579640003,0.024568774507213748
1,2015/4/29 5:30:00,5.558276445968221,0.02404606945629242
1,2015/4/29 5:40:00,7.201650157739792,0.02404606945629242
1,2015/4/29 5:50:00,6.968855870693862,0.02404606945629242
1,2015/4/29 6:00:00,7.475791222698419,0.029390053454040183
1,2015/4/29 6:10:00,9.50321402443581,0.5383286213880354
1,2015/4/29 6:20:00,14.179365657514174,0.6816010611104244
1,2015/4/29 6:30:00,18.92782283787935,0.7261872472343364
1,2015/4/29 6:40:00,25.025923231656023,1.2831857126456687
1,2015/4/29 6:50:00,45.54322745300407,1.8198806214758425
1,2015/4/29 7:00:00,71.30830660453172,2.267450099913702
1,2015/4/29 7:10:00,83.89680799101113,2.3554116806069127
1,2015/4/29 7:20:00,106.38687274064799,2.3131354691694073
1,2015/4/29 7:30:00,143.08626596516243,3.2773041474003746
1,2015/4/29 7:40:00,206.32264247168013,3.5365949364876634
1,2015/4/29 7:50:00,237.1635122462819,3.5442763756924087
1,2015/4/29 8:00:00,233.4631165395523,3.683727085524277
1,2015/4/29 8:10:00,255.61054082653823,6.894325161343784
1,2015/4/29 8:20:00,230.7568395766323,6.218963860072191
1,2015/4/29 8:30:00,195.18907964808997,7.030724816392819
1,2015/4/29 8:40:00,116.27121941949328,6.075416539038198
1,2015/4/29 8:50:00,102.25273074134574,7.420679122824157
1,2015/4/29 9:00:00,88.91982639945856,5.172128517007272
1,2015/4/29 9:10:00,66.95272657569555,4.567118877949392
1,2015/4/29 9:20:00,46.86623524712284,3.8525346751537004
1,2015/4/29 9:30:00,29.06850856619132,3.7596551450196896
1,2015/4/29 9:40:00,23.191853099832386,3.6953078685926726
1,2015/4/29 9:50:00,22.367846931678475,2.8231024894313017
1,2015/4/29 10:00:00,18.470109348989837,2.3233040139585506
1,2015/4/29 10:10:00,18.474911489774147,2.478074446110196
1,2015/4/29 10:20:00,15.463808558532481,2.637843871447229
