stationid,startTime,inNums,outNums
1,2015/4/29 5:00:00,0.2579595288370548,0.024568774507213748
1,2015/4/29 5:10:00,0.8718461681065955,0.024568774507213748
1,2015/4/29 5:20:00,3.2736662579639666,0.024568774507213748
1,2015/4/29 5:30:00,5.558276445968416,0.02404606945629242
1,2015/4/29 5:40:00,7.201650157741518,0.02404606945629242
1,2015/4/29 5:50:00,6.968855870695595,0.02404606945629242
1,2015/4/29 6:00:00,7.4757912227001215,0.029390053454040183
1,2015/4/29 6:10:00,9.503214024437336,0.5383286213880354
1,2015/4/29 6:20:00,14.179365657514413,0.6816010611104244
1,2015/4/29 6:30:00,18.927822837878082,0.7261872472343364
1,2015/4/29 6:40:00,25.025923231654488,1.2831857126456687
1,2015/4/29 6:50:00,45.54322745300478,1.8198806214758425
1,2015/4/29 7:00:00,71.30830660452905,2.267450099913702
1,2015/4/29 7:10:00,83.89680799100896,2.3554116806069127
1,2015/4/29 7:20:00,106.38687274064749,2.3131354691694073
1,2015/4/29 7:30:00,143.08626596516112,3.2773041474003746
1,2015/4/29 7:40:00,206.32264247168598,3.5365949364876634
1,2015/4/29 7:50:00,237.1635122462863,3.5442763756924087
1,2015/4/29 8:00:00,233.46311653955496,3.683727085524277
1,2015/4/29 8:10:00,255.61054082654275,6.894325161343784
1,2015/4/29 8:20:00,230.75683957663688,6.218963860072191
1,2015/4/29 8:30:00,195.18907964808972,7.030724816392819
1,2015/4/29 8:40:00,116.27121941949268,6.075416539038198
1,2015/4/29 8:50:00,102.2527307413456,7.420679122824157
1,2015/4/29 9:00:00,88.91982639945174,5.172128517007272
1,2015/4/29 9:10:00,66.95272657568717,4.567118877949392
1,2015/4/29 9:20:00,46.86623524712126,3.8525346751537004
1,2015/4/29 9:30:00,29.06850856619195,3.7596551450196896
1,2015/4/29 9:40:00,23.191853099831214,3.6953078685926726
1,2015/4/29 9:50:00,22.367846931677065,2.8231024894313017
1,2015/4/29 10:00:00,18.470109348988032,2.3233040139585506
1,2015/4/29 10:10:00,18.474911489772364,2.478074446110196
1,2015/4/29 10:20:00,15.463808558530843,2.637843871447229
1,2015/4/29 10:30:00,14.201748643601693,2.2442244600382564
1,2015/4/29 10:40:00,13.413697069144243,2.174394207491997
1,2015/4/29 10:50:00,12.655448839810282,2.1642751707393186
1,2015/4/29 11:00:00,12.44683814069069,2.39258385149136
1,2015/4/29 11:10:00,12.37582670423545,2.4182251208059418
1,2015/4/29 11:20:00,13.538328374933702,2.2448216912685117
1,2015/4/29 11:30:00,13.655309575970298,2.339599162594398
1,2015/4/29 11:40:00,17.252172527032528,2.198658770299782
1,2015/4/29 11:50:00,17.390885192320287,2.270960119570191
1,2015/4/29 12:00:00,17.710130815911317,2.1976226556761413
1,2015/4/29 12:10:00,18.024291941524268,2.2977711310671265
1,2015/4/29 12:20:00,20.192468376521887,2.2459674080443772
1,2015/4/29 12:30:00,19.23304223051638,2.5359818806784946
1,2015/4/29 12:40:00,18.67360404549075,2.3117476066872507
1,2015/4/29 12:50:00,18.701714484899735,2.285333450878986
1,2015/4/29 13:00:00,16.980980092281996,2.505019579613746
1,2015/4/29 13:10:00,17.075655045362574,2.423200635944225
1,2015/4/29 13:20:00,16.655172773790362,2.5395295097685158
1,2015/4/29 13:30:00,16.711839103524696,2.3627747657190286
1,2015/4/29 13:40:00,13.800455118734295,2.281496073145999
1,2015/4/29 13:50:00,14.036859049733094,2.461940555525135
1,2015/4/29 14:00:00,14.267301357638036,2.193109094994775
1,2015/4/29 14:10:00,14.472255899625821,2.299088709056974
1,2015/4/29 14:20:00,13.160927438684991,2.569679554368446
1,2015/4/29 14:30:00,13.671906187809967,2.3020042510294014
1,2015/4/29 14:40:00,13.437238352415305,2.2154368451192545
1,2015/4/29 14:50:00,12.768361115440193,2.3619418181901812
1,2015/4/29 15:00:00,13.305227672579612,2.490172371072248
1,2015/4/29 15:10:00,17.235683237332463,2.5466883461578083
1,2015/4/29 15:20:00,16.850328976158792,2.4504535921249233
1,2015/4/29 15:30:00,17.98051476967212,2.693535385717758
1,2015/4/29 15:40:00,17.037335658533298,2.8177179140430932
1,2015/4/29 15:50:00,15.14376889154746,2.5442232847347297
1,2015/4/29 16:00:00,17.976252981694714,3.0129289468397067
1,2015/4/29 16:10:00,21.691862642788042,3.6737096072039583
1,2015/4/29 16:20:00,23.210603131550258,3.5290099392158516
1,2015/4/29 16:30:00,23.767669152504563,3.7777465199273212
1,2015/4/29 16:40:00,34.32740148298243,3.5501465693271017
1,2015/4/29 16:50:00,29.811424523638614,3.5608539724369854
1,2015/4/29 17:00:00,49.742761044505656,3.666985696405679
1,2015/4/29 17:10:00,90.68941392776512,3.332935641298196
1,2015/4/29 17:20:00,72.05642952401888,5.048939575302174
1,2015/4/29 17:30:00,68.52807739263129,5.504188952073769
1,2015/4/29 17:40:00,85.89707235418132,7.449600197262172
1,2015/4/29 17:50:00,75.60690163721851,9.20099365918174
1,2015/4/29 18:00:00,63.142766668813195,8.709897921504979
1,2015/4/29 18:10:00,77.70165715835827,9.98116021718397
1,2015/4/29 18:20:00,65.55776745463598,10.966098731107838
1,2015/4/29 18:30:00,35.53707274975466,8.890030959863708
1,2015/4/29 18:40:00,26.24335569924225,9.130624024965803
1,2015/4/29 18:50:00,22.225682392151345,9.266460413525241
1,2015/4/29 19:00:00,19.867589528687258,6.475979328737246
1,2015/4/29 19:10:00,18.119193217117257,6.451543996519575
