stationid,startTime,inNums,outNums
1,2022/4/15 5:00:00,0.0,0.026991281721870403
1,2022/4/15 5:10:00,0.8402811396605654,0.02719145989030753
1,2022/4/15 5:20:00,3.509374826281902,0.02719145989030753
1,2022/4/15 5:30:00,5.958624686945892,0.028311573248693305
1,2022/4/15 5:40:00,7.876592887058451,0.028311573248693305
1,2022/4/15 5:50:00,6.772264733321527,0.028311573248693305
1,2022/4/15 6:00:00,9.93040022175548,0.026991281721870403
1,2022/4/15 6:10:00,12.565413037587222,0.41691522031261297
1,2022/4/15 6:20:00,17.978734960082846,0.5450473693696856
1,2022/4/15 6:30:00,22.63008310115247,0.6576645268683892
1,2022/4/15 6:40:00,27.688609539923505,1.0135441314161544
1,2022/4/15 6:50:00,41.919545681416245,1.5603084124068702
1,2022/4/15 7:00:00,72.5138873834297,2.1003583173580713
1,2022/4/15 7:10:00,86.15282108995173,2.2741669803966773
1,2022/4/15 7:20:00,100.74788510747955,2.355630871867509
1,2022/4/15 7:30:00,129.26201176593773,3.0350432228586564
1,2022/4/15 7:40:00,235.80799666066403,3.3087791699893376
1,2022/4/15 7:50:00,255.7120748992232,3.4520317160493637
1,2022/4/15 8:00:00,289.09573328147786,3.829295474969776
1,2022/4/15 8:10:00,274.70544513179334,7.054261252127442
1,2022/4/15 8:20:00,261.04953776022114,5.3409822915573475
1,2022/4/15 8:30:00,229.11464241166163,7.318240437412749
1,2022/4/15 8:40:00,143.04736898622792,6.948716250499972
1,2022/4/15 8:50:00,111.06334406205706,5.614124730063623
1,2022/4/15 9:00:00,92.89106310344818,4.75288513178865
1,2022/4/15 9:10:00,69.79963569038512,3.789740577866231
1,2022/4/15 9:20:00,42.385905315662,3.8412842895236126
1,2022/4/15 9:30:00,27.08301612659047,3.3347563421998743
1,2022/4/15 9:40:00,22.16590230554416,3.3868867017449795
1,2022/4/15 9:50:00,19.880020751094136,3.0161421279363623
1,2022/4/15 10:00:00,17.639931850995875,2.374549816728485
1,2022/4/15 10:10:00,16.696695569790286,2.518476172457365
1,2022/4/15 10:20:00,14.48703337663695,2.421360514020576
1,2022/4/15 10:30:00,12.461686089473112,2.2395098932406454
1,2022/4/15 10:40:00,12.61608109869399,2.339274022529511
1,2022/4/15 10:50:00,13.96363188281242,2.263363502605117
1,2022/4/15 11:00:00,13.202407689165792,2.032437596593582
1,2022/4/15 11:10:00,10.22881705911563,2.06430680917317
1,2022/4/15 11:20:00,14.217595356768143,1.9008433041398052
1,2022/4/15 11:30:00,13.055556589021023,2.555548453796196
1,2022/4/15 11:40:00,14.297352687492046,2.1880908700594506
1,2022/4/15 11:50:00,13.869273660088744,2.366616593607437
1,2022/4/15 12:00:00,15.540340963904509,2.3593570805673134
1,2022/4/15 12:10:00,16.280648435013585,2.416578070056354
1,2022/4/15 12:20:00,17.941667286128805,2.1876220608974917
1,2022/4/15 12:30:00,17.06453160348814,2.6104459501843627
1,2022/4/15 12:40:00,17.035147742517307,2.5315392619026893
1,2022/4/15 12:50:00,17.41185164615741,2.348542694926214
1,2022/4/15 13:00:00,15.27006456227593,2.879696036655832
1,2022/4/15 13:10:00,15.239898725168603,2.3838096272590947
1,2022/4/15 13:20:00,13.429824407691044,2.8281742165890456
1,2022/4/15 13:30:00,14.861226457932698,2.3598801436435286
1,2022/4/15 13:40:00,13.795058848086638,2.3925069068922755
1,2022/4/15 13:50:00,14.31123034564447,2.3621432196460526
