stationid,startTime,inNums,outNums
1,2015/4/29 5:00:00,0.18829449145700317,0.06299522770578757
1,2015/4/29 5:10:00,0.7746837400204047,0.06299522770578757
1,2015/4/29 5:20:00,3.064374405942661,0.06299522770578757
1,2015/4/29 5:30:00,4.143138211513126,0.06299522770578757
1,2015/4/29 5:40:00,5.624465064190763,0.06299522770578757
1,2015/4/29 5:50:00,4.943226853768281,0.06299522770578757
1,2015/4/29 6:00:00,6.093920082540912,0.06299522770578757
1,2015/4/29 6:10:00,7.997636790145647,0.28443672028919714
1,2015/4/29 6:20:00,11.781941080578893,0.3226170438119716
1,2015/4/29 6:30:00,14.3980781488778,0.47797435324591336
1,2015/4/29 6:40:00,16.08902707526486,1.081691681258744
1,2015/4/29 6:50:00,27.724471911564233,1.4919488627992068
1,2015/4/29 7:00:00,30.903523122455905,1.8061673526767987
1,2015/4/29 7:10:00,32.83544196381367,2.0031156562791583
1,2015/4/29 7:20:00,43.318022173606415,2.1652793689832706
1,2015/4/29 7:30:00,53.95438210914034,2.6510235851593653
1,2015/4/29 7:40:00,60.59290157938192,3.121873413982001
1,2015/4/29 7:50:00,87.26920699073763,3.1370748499149737
1,2015/4/29 8:00:00,78.15694267229622,3.3795955331470267
1,2015/4/29 8:10:00,117.9977742651401,7.615776758112482
1,2015/4/29 8:20:00,106.38847583965344,4.7009161214242665
1,2015/4/29 8:30:00,108.78697261138988,5.805639330319037
1,2015/4/29 8:40:00,85.43768236901413,7.639136139954908
1,2015/4/29 8:50:00,66.06303592981072,6.2065691306908395
1,2015/4/29 9:00:00,53.377467125837434,4.88587138587247
1,2015/4/29 9:10:00,26.490324062483953,4.263716039992777
1,2015/4/29 9:20:00,22.692171311275146,3.394769428766947
1,2015/4/29 9:30:00,12.439361212956733,3.045775647669989
1,2015/4/29 9:40:00,14.545912480061455,3.1462565294451035
1,2015/4/29 9:50:00,15.063038477194853,2.5540058878984078
1,2015/4/29 10:00:00,13.657740166948987,2.218426377250227
1,2015/4/29 10:10:00,13.200547375771404,1.9397828799728924
1,2015/4/29 10:20:00,12.101428075263822,2.0797042935026044
1,2015/4/29 10:30:00,11.30600932215179,1.9576710688894146
1,2015/4/29 10:40:00,10.293517933189992,1.9887981573037634
1,2015/4/29 10:50:00,8.702426411246009,1.8730642476232604
1,2015/4/29 11:00:00,9.014478440144488,1.9600489345296908
1,2015/4/29 11:10:00,9.151840020629278,1.9653215325412967
1,2015/4/29 11:20:00,11.04240549006314,1.8923897844410307
1,2015/4/29 11:30:00,11.261829191269095,1.9414723609930524
1,2015/4/29 11:40:00,12.160071633702948,1.9020273772496663
1,2015/4/29 11:50:00,12.258828512599743,1.9440391517056592
1,2015/4/29 12:00:00,13.384930392268874,2.0095103243887964
1,2015/4/29 12:10:00,12.397896010166018,2.1626560280449763
1,2015/4/29 12:20:00,13.62066308016733,1.9695964798734167
1,2015/4/29 12:30:00,14.205295850966051,1.951827205847913
1,2015/4/29 12:40:00,13.200802893898546,2.2461614963421215
1,2015/4/29 12:50:00,13.453512254764268,2.098742693536194
1,2015/4/29 13:00:00,12.137156091461247,2.289205181509026
1,2015/4/29 13:10:00,11.451608325932375,2.0933367626817723
1,2015/4/29 13:20:00,11.422416199088069,2.158096066271395
1,2015/4/29 13:30:00,11.991325606773435,2.1539025351294305
1,2015/4/29 13:40:00,11.942766870912113,2.2310480014408816
1,2015/4/29 13:50:00,12.163398934721352,2.082245457306878
1,2015/4/29 14:00:00,10.629180153019524,2.112083931822472
1,2015/4/29 14:10:00,12.096568045687423,2.108971195256784
1,2015/4/29 14:20:00,10.692966762919736,2.0533445275110433
1,2015/4/29 14:30:00,10.197174466428962,2.1408983259257095
1,2015/4/29 14:40:00,9.829582979477532,2.1539025351294305
1,2015/4/29 14:50:00,9.413499870305277,2.2431587399781696
1,2015/4/29 15:00:00,10.603898002825082,2.3420835107226807
1,2015/4/29 15:10:00,12.085461397131013,2.0825419345945413
1,2015/4/29 15:20:00,12.239511549528299,2.1981677970280535
1,2015/4/29 15:30:00,11.74403537538152,2.2300658174605412
1,2015/4/29 15:40:00,10.469035700108279,2.5894654096064778
1,2015/4/29 15:50:00,13.79516568777541,2.4579539625927933
1,2015/4/29 16:00:00,15.675743069028394,2.6656187392465194
1,2015/4/29 16:10:00,13.266079972234778,2.8405863503896316
1,2015/4/29 16:20:00,13.923264960149387,3.0234831278528698
